OBSERVATION	DATE.TIME	DATE	TIME	AM.PM	TEMP	VWC	NUM.OBS	STAND	JULIAN
2571	09/15/19 02:35:26 PM	2019-09-15	02:35:26	PM	15.414	0.2653	24	Stand_41	258
2572	09/15/19 03:35:26 PM	2019-09-15	03:35:26	PM	15.533	0.265	24	Stand_41	258
2573	09/15/19 04:35:26 PM	2019-09-15	04:35:26	PM	15.915	0.2646	24	Stand_41	258
2574	09/15/19 05:35:26 PM	2019-09-15	05:35:26	PM	16.058	0.2642	24	Stand_41	258
2575	09/15/19 06:35:26 PM	2019-09-15	06:35:26	PM	16.082	0.2639	24	Stand_41	258
2576	09/15/19 07:35:26 PM	2019-09-15	07:35:26	PM	16.058	0.2632	24	Stand_41	258
2577	09/15/19 08:35:26 PM	2019-09-15	08:35:26	PM	16.01	0.2628	24	Stand_41	258
2578	09/15/19 09:35:26 PM	2019-09-15	09:35:26	PM	15.963	0.2628	24	Stand_41	258
2579	09/15/19 10:35:26 PM	2019-09-15	10:35:26	PM	15.891	0.2624	24	Stand_41	258
2580	09/15/19 11:35:26 PM	2019-09-15	11:35:26	PM	15.867	0.2621	24	Stand_41	258
2581	09/16/19 12:35:26 AM	2019-09-16	12:35:26	AM	15.843	0.2618	24	Stand_41	259
2582	09/16/19 01:35:26 AM	2019-09-16	01:35:26	AM	15.819	0.2618	24	Stand_41	259
2583	09/16/19 02:35:26 AM	2019-09-16	02:35:26	AM	15.796	0.2615	24	Stand_41	259
2584	09/16/19 03:35:26 AM	2019-09-16	03:35:26	AM	15.796	0.2611	24	Stand_41	259
2585	09/16/19 04:35:26 AM	2019-09-16	04:35:26	AM	15.796	0.2611	24	Stand_41	259
2586	09/16/19 05:35:26 AM	2019-09-16	05:35:26	AM	15.796	0.2607	24	Stand_41	259
2587	09/16/19 06:35:26 AM	2019-09-16	06:35:26	AM	15.819	0.2607	24	Stand_41	259
2588	09/16/19 07:35:26 AM	2019-09-16	07:35:26	AM	15.819	0.2604	24	Stand_41	259
2589	09/16/19 08:35:26 AM	2019-09-16	08:35:26	AM	15.819	0.2604	24	Stand_41	259
2590	09/16/19 09:35:26 AM	2019-09-16	09:35:26	AM	15.915	0.26	24	Stand_41	259
2591	09/16/19 10:35:26 AM	2019-09-16	10:35:26	AM	16.034	0.2596	24	Stand_41	259
2592	09/16/19 11:35:26 AM	2019-09-16	11:35:26	AM	16.153	0.2592	24	Stand_41	259
2593	09/16/19 12:35:26 PM	2019-09-16	12:35:26	PM	16.296	0.2589	24	Stand_41	259
2594	09/16/19 01:35:26 PM	2019-09-16	01:35:26	PM	16.582	0.2585	24	Stand_41	259
2595	09/16/19 02:35:26 PM	2019-09-16	02:35:26	PM	16.82	0.2582	24	Stand_41	259
2596	09/16/19 03:35:26 PM	2019-09-16	03:35:26	PM	17.034	0.2579	24	Stand_41	259
2597	09/16/19 04:35:26 PM	2019-09-16	04:35:26	PM	17.153	0.2571	24	Stand_41	259
2598	09/16/19 05:35:26 PM	2019-09-16	05:35:26	PM	17.177	0.2567	24	Stand_41	259
2599	09/16/19 06:35:26 PM	2019-09-16	06:35:26	PM	17.106	0.2564	24	Stand_41	259
2600	09/16/19 07:35:26 PM	2019-09-16	07:35:26	PM	16.963	0.256	24	Stand_41	259
2601	09/16/19 08:35:26 PM	2019-09-16	08:35:26	PM	16.773	0.2557	24	Stand_41	259
2602	09/16/19 09:35:26 PM	2019-09-16	09:35:26	PM	16.558	0.2553	24	Stand_41	259
2603	09/16/19 10:35:26 PM	2019-09-16	10:35:26	PM	16.392	0.2553	24	Stand_41	259
2604	09/16/19 11:35:26 PM	2019-09-16	11:35:26	PM	16.249	0.2553	24	Stand_41	259
2605	09/17/19 12:35:26 AM	2019-09-17	12:35:26	AM	16.177	0.255	24	Stand_41	260
2606	09/17/19 01:35:26 AM	2019-09-17	01:35:26	AM	16.082	0.255	24	Stand_41	260
2607	09/17/19 02:35:26 AM	2019-09-17	02:35:26	AM	16.034	0.2546	24	Stand_41	260
2608	09/17/19 03:35:26 AM	2019-09-17	03:35:26	AM	15.963	0.2546	24	Stand_41	260
2609	09/17/19 04:35:26 AM	2019-09-17	04:35:26	AM	15.915	0.2542	24	Stand_41	260
2610	09/17/19 05:35:26 AM	2019-09-17	05:35:26	AM	15.843	0.2542	24	Stand_41	260
2611	09/17/19 06:35:26 AM	2019-09-17	06:35:26	AM	15.724	0.2542	24	Stand_41	260
2612	09/17/19 07:35:26 AM	2019-09-17	07:35:26	AM	15.652	0.2538	24	Stand_41	260
2613	09/17/19 08:35:26 AM	2019-09-17	08:35:26	AM	15.533	0.2538	24	Stand_41	260
2614	09/17/19 09:35:26 AM	2019-09-17	09:35:26	AM	15.533	0.2538	24	Stand_41	260
2615	09/17/19 10:35:26 AM	2019-09-17	10:35:26	AM	15.605	0.2538	24	Stand_41	260
2616	09/17/19 11:35:26 AM	2019-09-17	11:35:26	AM	15.867	0.2534	24	Stand_41	260
2617	09/17/19 12:35:26 PM	2019-09-17	12:35:26	PM	16.153	0.2528	24	Stand_41	260
2618	09/17/19 01:35:26 PM	2019-09-17	01:35:26	PM	16.511	0.2524	24	Stand_41	260
2619	09/17/19 02:35:26 PM	2019-09-17	02:35:26	PM	16.844	0.252	24	Stand_41	260
2620	09/17/19 03:35:26 PM	2019-09-17	03:35:26	PM	17.058	0.2512	24	Stand_41	260
2621	09/17/19 04:35:26 PM	2019-09-17	04:35:26	PM	17.225	0.2505	24	Stand_41	260
2622	09/17/19 05:35:26 PM	2019-09-17	05:35:26	PM	17.249	0.2502	24	Stand_41	260
2623	09/17/19 06:35:26 PM	2019-09-17	06:35:26	PM	17.225	0.2494	24	Stand_41	260
2624	09/17/19 07:35:26 PM	2019-09-17	07:35:26	PM	17.058	0.249	24	Stand_41	260
2625	09/17/19 08:35:26 PM	2019-09-17	08:35:26	PM	16.773	0.249	24	Stand_41	260
2626	09/17/19 09:35:26 PM	2019-09-17	09:35:26	PM	16.534	0.249	24	Stand_41	260
2627	09/17/19 10:35:26 PM	2019-09-17	10:35:26	PM	16.296	0.2487	24	Stand_41	260
2628	09/17/19 11:35:26 PM	2019-09-17	11:35:26	PM	16.082	0.2487	24	Stand_41	260
2629	09/18/19 12:35:26 AM	2019-09-18	12:35:26	AM	15.939	0.2487	24	Stand_41	261
2630	09/18/19 01:35:26 AM	2019-09-18	01:35:26	AM	15.819	0.2487	24	Stand_41	261
2631	09/18/19 02:35:26 AM	2019-09-18	02:35:26	AM	15.7	0.2487	24	Stand_41	261
2632	09/18/19 03:35:26 AM	2019-09-18	03:35:26	AM	15.605	0.2483	24	Stand_41	261
2633	09/18/19 04:35:26 AM	2019-09-18	04:35:26	AM	15.485	0.2483	24	Stand_41	261
2634	09/18/19 05:35:26 AM	2019-09-18	05:35:26	AM	15.39	0.2483	24	Stand_41	261
2635	09/18/19 06:35:26 AM	2019-09-18	06:35:26	AM	15.366	0.2483	24	Stand_41	261
2636	09/18/19 07:35:26 AM	2019-09-18	07:35:26	AM	15.294	0.2483	24	Stand_41	261
2637	09/18/19 08:35:26 AM	2019-09-18	08:35:26	AM	15.223	0.2483	24	Stand_41	261
2638	09/18/19 09:35:26 AM	2019-09-18	09:35:26	AM	15.247	0.2479	24	Stand_41	261
2639	09/18/19 10:35:26 AM	2019-09-18	10:35:26	AM	15.39	0.2471	24	Stand_41	261
2640	09/18/19 11:35:26 AM	2019-09-18	11:35:26	AM	15.724	0.2468	24	Stand_41	261
2641	09/18/19 12:35:26 PM	2019-09-18	12:35:26	PM	16.058	0.2456	24	Stand_41	261
2642	09/18/19 01:35:26 PM	2019-09-18	01:35:26	PM	16.439	0.2449	24	Stand_41	261
2643	09/18/19 02:35:26 PM	2019-09-18	02:35:26	PM	16.749	0.2437	24	Stand_41	261
2644	09/18/19 03:35:26 PM	2019-09-18	03:35:26	PM	17.011	0.2425	24	Stand_41	261
2645	09/18/19 04:35:26 PM	2019-09-18	04:35:26	PM	17.225	0.241	24	Stand_41	261
2646	09/18/19 05:35:26 PM	2019-09-18	05:35:26	PM	17.344	0.2399	24	Stand_41	261
2647	09/18/19 06:35:26 PM	2019-09-18	06:35:26	PM	17.391	0.239	24	Stand_41	261
2648	09/18/19 07:35:26 PM	2019-09-18	07:35:26	PM	17.296	0.2387	24	Stand_41	261
2649	09/18/19 08:35:26 PM	2019-09-18	08:35:26	PM	17.082	0.2383	24	Stand_41	261
2650	09/18/19 09:35:26 PM	2019-09-18	09:35:26	PM	16.915	0.2379	24	Stand_41	261
2651	09/18/19 10:35:26 PM	2019-09-18	10:35:26	PM	16.796	0.2379	24	Stand_41	261
2652	09/18/19 11:35:26 PM	2019-09-18	11:35:26	PM	16.677	0.2379	24	Stand_41	261
2653	09/19/19 12:35:26 AM	2019-09-19	12:35:26	AM	16.511	0.2379	24	Stand_41	262
2654	09/19/19 01:35:26 AM	2019-09-19	01:35:26	AM	16.32	0.2379	24	Stand_41	262
2655	09/19/19 02:35:26 AM	2019-09-19	02:35:26	AM	16.129	0.2379	24	Stand_41	262
2656	09/19/19 03:35:26 AM	2019-09-19	03:35:26	AM	15.963	0.2374	24	Stand_41	262
2657	09/19/19 04:35:26 AM	2019-09-19	04:35:26	AM	15.796	0.2374	24	Stand_41	262
2658	09/19/19 05:35:26 AM	2019-09-19	05:35:26	AM	15.629	0.2374	24	Stand_41	262
2659	09/19/19 06:35:26 AM	2019-09-19	06:35:26	AM	15.509	0.2371	24	Stand_41	262
2660	09/19/19 07:35:26 AM	2019-09-19	07:35:26	AM	15.39	0.2371	24	Stand_41	262
2661	09/19/19 08:35:26 AM	2019-09-19	08:35:26	AM	15.294	0.2371	24	Stand_41	262
2662	09/19/19 09:35:26 AM	2019-09-19	09:35:26	AM	15.39	0.2367	24	Stand_41	262
2663	09/19/19 10:35:26 AM	2019-09-19	10:35:26	AM	15.581	0.2358	24	Stand_41	262
2664	09/19/19 11:35:26 AM	2019-09-19	11:35:26	AM	15.915	0.2347	24	Stand_41	262
2665	09/19/19 12:35:26 PM	2019-09-19	12:35:26	PM	16.344	0.2327	24	Stand_41	262
2666	09/19/19 01:35:26 PM	2019-09-19	01:35:26	PM	16.725	0.2306	24	Stand_41	262
2667	09/19/19 02:35:26 PM	2019-09-19	02:35:26	PM	17.106	0.2291	24	Stand_41	262
2668	09/19/19 03:35:26 PM	2019-09-19	03:35:26	PM	17.344	0.2266	24	Stand_41	262
2669	09/19/19 04:35:26 PM	2019-09-19	04:35:26	PM	17.463	0.2249	24	Stand_41	262
2670	09/19/19 05:35:26 PM	2019-09-19	05:35:26	PM	17.51	0.2232	24	Stand_41	262
2671	09/19/19 06:35:26 PM	2019-09-19	06:35:26	PM	17.51	0.2229	24	Stand_41	262
2672	09/19/19 07:35:26 PM	2019-09-19	07:35:26	PM	17.368	0.2219	24	Stand_41	262
2673	09/19/19 08:35:26 PM	2019-09-19	08:35:26	PM	17.201	0.2216	24	Stand_41	262
2674	09/19/19 09:35:26 PM	2019-09-19	09:35:26	PM	17.106	0.2216	24	Stand_41	262
2675	09/19/19 10:35:26 PM	2019-09-19	10:35:26	PM	17.058	0.2211	24	Stand_41	262
2676	09/19/19 11:35:26 PM	2019-09-19	11:35:26	PM	16.963	0.2219	24	Stand_41	262
2677	09/20/19 12:35:26 AM	2019-09-20	12:35:26	AM	16.892	0.2216	24	Stand_41	263
2678	09/20/19 01:35:26 AM	2019-09-20	01:35:26	AM	16.844	0.2216	24	Stand_41	263
2679	09/20/19 02:35:26 AM	2019-09-20	02:35:26	AM	16.725	0.2216	24	Stand_41	263
2680	09/20/19 03:35:26 AM	2019-09-20	03:35:26	AM	16.63	0.2216	24	Stand_41	263
2681	09/20/19 04:35:26 AM	2019-09-20	04:35:26	AM	16.534	0.2211	24	Stand_41	263
2682	09/20/19 05:35:26 AM	2019-09-20	05:35:26	AM	16.439	0.2216	24	Stand_41	263
2683	09/20/19 06:35:26 AM	2019-09-20	06:35:26	AM	16.344	0.2211	24	Stand_41	263
2684	09/20/19 07:35:26 AM	2019-09-20	07:35:26	AM	16.296	0.2211	24	Stand_41	263
2685	09/20/19 08:35:26 AM	2019-09-20	08:35:26	AM	16.225	0.2216	24	Stand_41	263
2686	09/20/19 09:35:26 AM	2019-09-20	09:35:26	AM	16.296	0.2208	24	Stand_41	263
2687	09/20/19 10:35:26 AM	2019-09-20	10:35:26	AM	16.487	0.2198	24	Stand_41	263
2688	09/20/19 11:35:26 AM	2019-09-20	11:35:26	AM	16.892	0.219	24	Stand_41	263
2689	09/20/19 12:35:26 PM	2019-09-20	12:35:26	PM	17.344	0.2169	24	Stand_41	263
2690	09/20/19 01:35:26 PM	2019-09-20	01:35:26	PM	17.748	0.2153	24	Stand_41	263
2691	09/20/19 02:35:26 PM	2019-09-20	02:35:26	PM	18.105	0.2126	24	Stand_41	263
2692	09/20/19 03:35:26 PM	2019-09-20	03:35:26	PM	18.319	0.2109	24	Stand_41	263
2693	09/20/19 04:35:26 PM	2019-09-20	04:35:26	PM	18.461	0.2087	24	Stand_41	263
2694	09/20/19 05:35:26 PM	2019-09-20	05:35:26	PM	18.438	0.2073	24	Stand_41	263
2695	09/20/19 06:35:26 PM	2019-09-20	06:35:26	PM	18.414	0.2061	24	Stand_41	263
2696	09/20/19 07:35:26 PM	2019-09-20	07:35:26	PM	18.319	0.2056	24	Stand_41	263
2697	09/20/19 08:35:26 PM	2019-09-20	08:35:26	PM	18.152	0.2056	24	Stand_41	263
2698	09/20/19 09:35:26 PM	2019-09-20	09:35:26	PM	17.986	0.2061	24	Stand_41	263
2699	09/20/19 10:35:26 PM	2019-09-20	10:35:26	PM	17.843	0.2061	24	Stand_41	263
2700	09/20/19 11:35:26 PM	2019-09-20	11:35:26	PM	17.701	0.2061	24	Stand_41	263
2701	09/21/19 12:35:26 AM	2019-09-21	12:35:26	AM	17.582	0.2061	24	Stand_41	264
2702	09/21/19 01:35:26 AM	2019-09-21	01:35:26	AM	17.439	0.2061	24	Stand_41	264
2703	09/21/19 02:35:26 AM	2019-09-21	02:35:26	AM	17.272	0.2064	24	Stand_41	264
2704	09/21/19 03:35:26 AM	2019-09-21	03:35:26	AM	17.106	0.2061	24	Stand_41	264
2705	09/21/19 04:35:26 AM	2019-09-21	04:35:26	AM	17.011	0.2064	24	Stand_41	264
2706	09/21/19 05:35:26 AM	2019-09-21	05:35:26	AM	16.892	0.2061	24	Stand_41	264
2707	09/21/19 06:35:26 AM	2019-09-21	06:35:26	AM	16.82	0.2064	24	Stand_41	264
2708	09/21/19 07:35:26 AM	2019-09-21	07:35:26	AM	16.773	0.2064	24	Stand_41	264
2709	09/21/19 08:35:26 AM	2019-09-21	08:35:26	AM	16.725	0.2061	24	Stand_41	264
2710	09/21/19 09:35:26 AM	2019-09-21	09:35:26	AM	16.82	0.2061	24	Stand_41	264
2711	09/21/19 10:35:26 AM	2019-09-21	10:35:26	AM	17.201	0.2061	24	Stand_41	264
2712	09/21/19 11:35:26 AM	2019-09-21	11:35:26	AM	17.701	0.2052	24	Stand_41	264
2713	09/21/19 12:35:26 PM	2019-09-21	12:35:26	PM	18.247	0.2029	24	Stand_41	264
2714	09/21/19 01:35:26 PM	2019-09-21	01:35:26	PM	18.557	0.2012	24	Stand_41	264
2715	09/21/19 02:35:26 PM	2019-09-21	02:35:26	PM	18.771	0.1999	24	Stand_41	264
2716	09/21/19 03:35:26 PM	2019-09-21	03:35:26	PM	18.913	0.1985	24	Stand_41	264
2717	09/21/19 04:35:26 PM	2019-09-21	04:35:26	PM	18.937	0.1967	24	Stand_41	264
2718	09/21/19 05:35:26 PM	2019-09-21	05:35:26	PM	18.818	0.1958	24	Stand_41	264
2719	09/21/19 06:35:26 PM	2019-09-21	06:35:26	PM	18.699	0.1958	24	Stand_41	264
2720	09/21/19 07:35:26 PM	2019-09-21	07:35:26	PM	18.628	0.1958	24	Stand_41	264
2721	09/21/19 08:35:26 PM	2019-09-21	08:35:26	PM	18.557	0.1963	24	Stand_41	264
2722	09/21/19 09:35:26 PM	2019-09-21	09:35:26	PM	18.485	0.1963	24	Stand_41	264
2723	09/21/19 10:35:26 PM	2019-09-21	10:35:26	PM	18.461	0.2029	24	Stand_41	264
2724	09/21/19 11:35:26 PM	2019-09-21	11:35:26	PM	18.414	0.2203	24	Stand_41	264
2725	09/22/19 12:35:26 AM	2019-09-22	12:35:26	AM	18.39	0.2274	24	Stand_41	265
2726	09/22/19 01:35:26 AM	2019-09-22	01:35:26	AM	18.438	0.2642	24	Stand_41	265
2727	09/22/19 02:35:26 AM	2019-09-22	02:35:26	AM	18.438	0.2673	24	Stand_41	265
2728	09/22/19 03:35:26 AM	2019-09-22	03:35:26	AM	18.438	0.267	24	Stand_41	265
2729	09/22/19 04:35:26 AM	2019-09-22	04:35:26	AM	18.438	0.266	24	Stand_41	265
2730	09/22/19 05:35:26 AM	2019-09-22	05:35:26	AM	18.461	0.2653	24	Stand_41	265
2731	09/22/19 06:35:26 AM	2019-09-22	06:35:26	AM	18.485	0.2646	24	Stand_41	265
2732	09/22/19 07:35:26 AM	2019-09-22	07:35:26	AM	18.485	0.2642	24	Stand_41	265
2733	09/22/19 08:35:26 AM	2019-09-22	08:35:26	AM	18.485	0.2664	24	Stand_41	265
2734	09/22/19 09:35:26 AM	2019-09-22	09:35:26	AM	18.461	0.2666	24	Stand_41	265
2735	09/22/19 10:35:26 AM	2019-09-22	10:35:26	AM	18.485	0.2763	24	Stand_41	265
2736	09/22/19 11:35:26 AM	2019-09-22	11:35:26	AM	18.652	0.3092	24	Stand_41	265
2737	09/22/19 12:35:26 PM	2019-09-22	12:35:26	PM	18.818	0.3156	24	Stand_41	265
2738	09/22/19 01:35:26 PM	2019-09-22	01:35:26	PM	18.842	0.3084	24	Stand_41	265
2739	09/22/19 02:35:26 PM	2019-09-22	02:35:26	PM	18.818	0.3022	24	Stand_41	265
2740	09/22/19 03:35:26 PM	2019-09-22	03:35:26	PM	18.699	0.3022	24	Stand_41	265
2741	09/22/19 04:35:26 PM	2019-09-22	04:35:26	PM	18.604	0.297	24	Stand_41	265
2742	09/22/19 05:35:26 PM	2019-09-22	05:35:26	PM	18.557	0.2935	24	Stand_41	265
2743	09/22/19 06:35:26 PM	2019-09-22	06:35:26	PM	18.509	0.2925	24	Stand_41	265
2744	09/22/19 07:35:26 PM	2019-09-22	07:35:26	PM	18.414	0.2914	24	Stand_41	265
2745	09/22/19 08:35:26 PM	2019-09-22	08:35:26	PM	18.295	0.2898	24	Stand_41	265
2746	09/22/19 09:35:26 PM	2019-09-22	09:35:26	PM	18.129	0.2895	24	Stand_41	265
2747	09/22/19 10:35:26 PM	2019-09-22	10:35:26	PM	17.962	0.2919	24	Stand_41	265
2748	09/22/19 11:35:26 PM	2019-09-22	11:35:26	PM	17.748	0.2925	24	Stand_41	265
2749	09/23/19 12:35:26 AM	2019-09-23	12:35:26	AM	17.534	0.2898	24	Stand_41	266
2750	09/23/19 01:35:26 AM	2019-09-23	01:35:26	AM	17.32	0.2877	24	Stand_41	266
2751	09/23/19 02:35:26 AM	2019-09-23	02:35:26	AM	17.13	0.2857	24	Stand_41	266
2752	09/23/19 03:35:26 AM	2019-09-23	03:35:26	AM	16.987	0.284	24	Stand_41	266
2753	09/23/19 04:35:26 AM	2019-09-23	04:35:26	AM	16.915	0.283	24	Stand_41	266
2754	09/23/19 05:35:26 AM	2019-09-23	05:35:26	AM	16.844	0.2813	24	Stand_41	266
2755	09/23/19 06:35:26 AM	2019-09-23	06:35:26	AM	16.63	0.28	24	Stand_41	266
2756	09/23/19 07:35:26 AM	2019-09-23	07:35:26	AM	16.392	0.2793	24	Stand_41	266
2757	09/23/19 08:35:26 AM	2019-09-23	08:35:26	AM	16.201	0.2783	24	Stand_41	266
2758	09/23/19 09:35:26 AM	2019-09-23	09:35:26	AM	16.106	0.2773	24	Stand_41	266
2759	09/23/19 10:35:26 AM	2019-09-23	10:35:26	AM	16.034	0.2766	24	Stand_41	266
2760	09/23/19 11:35:26 AM	2019-09-23	11:35:26	AM	16.058	0.2759	24	Stand_41	266
2761	09/23/19 12:35:26 PM	2019-09-23	12:35:26	PM	16.058	0.2749	24	Stand_41	266
2762	09/23/19 01:35:26 PM	2019-09-23	01:35:26	PM	16.106	0.2743	24	Stand_41	266
2763	09/23/19 02:35:26 PM	2019-09-23	02:35:26	PM	16.153	0.2736	24	Stand_41	266
2764	09/23/19 03:35:26 PM	2019-09-23	03:35:26	PM	16.082	0.2729	24	Stand_41	266
2765	09/23/19 04:35:26 PM	2019-09-23	04:35:26	PM	15.963	0.2719	24	Stand_41	266
2766	09/23/19 05:35:26 PM	2019-09-23	05:35:26	PM	15.915	0.2715	24	Stand_41	266
2767	09/23/19 06:35:26 PM	2019-09-23	06:35:26	PM	15.843	0.2715	24	Stand_41	266
2768	09/23/19 07:35:26 PM	2019-09-23	07:35:26	PM	15.676	0.2708	24	Stand_41	266
2769	09/23/19 08:35:26 PM	2019-09-23	08:35:26	PM	15.485	0.2705	24	Stand_41	266
2770	09/23/19 09:35:26 PM	2019-09-23	09:35:26	PM	15.294	0.2701	24	Stand_41	266
2771	09/23/19 10:35:26 PM	2019-09-23	10:35:26	PM	15.127	0.2698	24	Stand_41	266
2772	09/23/19 11:35:26 PM	2019-09-23	11:35:26	PM	14.984	0.2694	24	Stand_41	266
2773	09/24/19 12:35:26 AM	2019-09-24	12:35:26	AM	14.864	0.2687	24	Stand_41	267
2774	09/24/19 01:35:26 AM	2019-09-24	01:35:26	AM	14.625	0.2687	24	Stand_41	267
2775	09/24/19 02:35:26 AM	2019-09-24	02:35:26	AM	14.385	0.2684	24	Stand_41	267
2776	09/24/19 03:35:26 AM	2019-09-24	03:35:26	AM	14.29	0.2677	24	Stand_41	267
2777	09/24/19 04:35:26 AM	2019-09-24	04:35:26	AM	14.17	0.2673	24	Stand_41	267
2778	09/24/19 05:35:26 AM	2019-09-24	05:35:26	AM	13.978	0.2673	24	Stand_41	267
2779	09/24/19 06:35:26 AM	2019-09-24	06:35:26	AM	13.882	0.2666	24	Stand_41	267
2780	09/24/19 07:35:26 AM	2019-09-24	07:35:26	AM	13.858	0.2664	24	Stand_41	267
2781	09/24/19 08:35:26 AM	2019-09-24	08:35:26	AM	13.906	0.266	24	Stand_41	267
2782	09/24/19 09:35:26 AM	2019-09-24	09:35:26	AM	13.978	0.2657	24	Stand_41	267
2783	09/24/19 10:35:26 AM	2019-09-24	10:35:26	AM	14.266	0.2653	24	Stand_41	267
2784	09/24/19 11:35:26 AM	2019-09-24	11:35:26	AM	14.721	0.2646	24	Stand_41	267
2785	09/24/19 12:35:26 PM	2019-09-24	12:35:26	PM	15.175	0.2639	24	Stand_41	267
2786	09/24/19 01:35:26 PM	2019-09-24	01:35:26	PM	15.557	0.2632	24	Stand_41	267
2787	09/24/19 02:35:26 PM	2019-09-24	02:35:26	PM	15.843	0.2624	24	Stand_41	267
2788	09/24/19 03:35:26 PM	2019-09-24	03:35:26	PM	16.106	0.2618	24	Stand_41	267
2789	09/24/19 04:35:26 PM	2019-09-24	04:35:26	PM	16.249	0.2611	24	Stand_41	267
2790	09/24/19 05:35:26 PM	2019-09-24	05:35:26	PM	16.249	0.2607	24	Stand_41	267
2791	09/24/19 06:35:26 PM	2019-09-24	06:35:26	PM	16.272	0.26	24	Stand_41	267
2792	09/24/19 07:35:26 PM	2019-09-24	07:35:26	PM	16.249	0.26	24	Stand_41	267
2793	09/24/19 08:35:26 PM	2019-09-24	08:35:26	PM	16.177	0.2596	24	Stand_41	267
2794	09/24/19 09:35:26 PM	2019-09-24	09:35:26	PM	16.082	0.2592	24	Stand_41	267
2795	09/24/19 10:35:26 PM	2019-09-24	10:35:26	PM	15.986	0.2589	24	Stand_41	267
2796	09/24/19 11:35:26 PM	2019-09-24	11:35:26	PM	15.915	0.2585	24	Stand_41	267
2797	09/25/19 12:35:26 AM	2019-09-25	12:35:26	AM	15.939	0.2585	24	Stand_41	268
2798	09/25/19 01:35:26 AM	2019-09-25	01:35:26	AM	15.939	0.2585	24	Stand_41	268
2799	09/25/19 02:35:26 AM	2019-09-25	02:35:26	AM	15.915	0.2582	24	Stand_41	268
2800	09/25/19 03:35:26 AM	2019-09-25	03:35:26	AM	15.915	0.2579	24	Stand_41	268
2801	09/25/19 04:35:26 AM	2019-09-25	04:35:26	AM	15.915	0.2579	24	Stand_41	268
2802	09/25/19 05:35:26 AM	2019-09-25	05:35:26	AM	15.867	0.2557	24	Stand_41	268
2803	09/25/19 06:35:26 AM	2019-09-25	06:35:26	AM	15.772	0.2694	24	Stand_41	268
2804	09/25/19 07:35:26 AM	2019-09-25	07:35:26	AM	15.724	0.2701	24	Stand_41	268
2805	09/25/19 08:35:26 AM	2019-09-25	08:35:26	AM	15.724	0.2698	24	Stand_41	268
2806	09/25/19 09:35:26 AM	2019-09-25	09:35:26	AM	15.724	0.2715	24	Stand_41	268
2807	09/25/19 10:35:26 AM	2019-09-25	10:35:26	AM	15.748	0.2732	24	Stand_41	268
2808	09/25/19 11:35:26 AM	2019-09-25	11:35:26	AM	15.963	0.2729	24	Stand_41	268
2809	09/25/19 12:35:26 PM	2019-09-25	12:35:26	PM	16.249	0.2722	24	Stand_41	268
2810	09/25/19 01:35:26 PM	2019-09-25	01:35:26	PM	16.606	0.2712	24	Stand_41	268
2811	09/25/19 02:35:26 PM	2019-09-25	02:35:26	PM	16.892	0.2701	24	Stand_41	268
2812	09/25/19 03:35:26 PM	2019-09-25	03:35:26	PM	16.963	0.2691	24	Stand_41	268
2813	09/25/19 04:35:26 PM	2019-09-25	04:35:26	PM	16.963	0.268	24	Stand_41	268
2814	09/25/19 05:35:26 PM	2019-09-25	05:35:26	PM	16.82	0.2673	24	Stand_41	268
2815	09/25/19 06:35:26 PM	2019-09-25	06:35:26	PM	16.63	0.2666	24	Stand_41	268
2816	09/25/19 07:35:26 PM	2019-09-25	07:35:26	PM	16.392	0.266	24	Stand_41	268
2817	09/25/19 08:35:26 PM	2019-09-25	08:35:26	PM	16.129	0.2657	24	Stand_41	268
2818	09/25/19 09:35:26 PM	2019-09-25	09:35:26	PM	15.939	0.2653	24	Stand_41	268
2819	09/25/19 10:35:26 PM	2019-09-25	10:35:26	PM	15.796	0.265	24	Stand_41	268
2820	09/25/19 11:35:26 PM	2019-09-25	11:35:26	PM	15.652	0.2646	24	Stand_41	268
2821	09/26/19 12:35:26 AM	2019-09-26	12:35:26	AM	15.485	0.2642	24	Stand_41	269
2822	09/26/19 01:35:26 AM	2019-09-26	01:35:26	AM	15.318	0.2639	24	Stand_41	269
2823	09/26/19 02:35:26 AM	2019-09-26	02:35:26	AM	15.151	0.2635	24	Stand_41	269
2824	09/26/19 03:35:26 AM	2019-09-26	03:35:26	AM	14.96	0.2632	24	Stand_41	269
2825	09/26/19 04:35:26 AM	2019-09-26	04:35:26	AM	14.697	0.2632	24	Stand_41	269
2826	09/26/19 05:35:26 AM	2019-09-26	05:35:26	AM	14.481	0.2624	24	Stand_41	269
2827	09/26/19 06:35:26 AM	2019-09-26	06:35:26	AM	14.266	0.2624	24	Stand_41	269
2828	09/26/19 07:35:26 AM	2019-09-26	07:35:26	AM	14.05	0.2621	24	Stand_41	269
2829	09/26/19 08:35:26 AM	2019-09-26	08:35:26	AM	13.834	0.2618	24	Stand_41	269
2830	09/26/19 09:35:26 AM	2019-09-26	09:35:26	AM	13.762	0.2615	24	Stand_41	269
2831	09/26/19 10:35:26 AM	2019-09-26	10:35:26	AM	13.762	0.2611	24	Stand_41	269
2832	09/26/19 11:35:26 AM	2019-09-26	11:35:26	AM	13.81	0.2607	24	Stand_41	269
2833	09/26/19 12:35:26 PM	2019-09-26	12:35:26	PM	13.81	0.2604	24	Stand_41	269
